code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
000968,*ST煤气,0.0,0.0,0.0,0.12,20021216,20021219,20021220,20011231
600579,天华院,2.0,1.0,1.0,0.3,20021127,20021202,20021203,20011231
000859,国风塑业,0.0,0.0,0.0,2.5,20021123,20021128,20021129,20011231
000732,泰禾集团,0.0,0.0,0.0,1.0,20021015,20021018,20021021,20011231
600158,中体产业,0.0,0.0,0.0,0.1,20020905,20020910,20020911,20011231
600515,海航基础,0.0,0.0,0.0,2.0,20020715,20020904,20020905,20011231
600681,百川能源,0.0,0.0,0.0,0.2,20020824,20020828,20020829,20011231
000408,*ST金源,0.0,0.0,0.0,0.2,20020821,20020828,20020829,20011231
000889,茂业通信,0.0,0.0,0.0,0.3,20020823,20020828,20020829,20011231
600644,乐山电力,0.0,0.0,0.0,0.5,20020824,20020828,20020829,20011231
000156,华数传媒,0.0,0.0,0.0,0.8,20020821,20020827,20020828,20011231
000971,高升控股,0.0,0.0,0.0,1.5,20020820,20020827,20020828,20011231
000677,恒天海龙,1.0,1.0,0.0,0.0,20020821,20020826,20020827,20011231
000736,中房地产,0.0,0.0,0.0,0.5,20020820,20020826,20020827,20011231
600823,世茂股份,0.0,0.0,0.0,0.73,20020821,20020826,20020827,20011231
600810,神马股份,0.0,0.0,0.0,0.5,20020821,20020826,20020827,20011231
600651,飞乐音响,0.0,0.0,0.0,1.2,20020820,20020823,20020826,20011231
000816,智慧农业,0.0,0.0,0.0,0.3,20020816,20020823,20020826,20011231
600803,新奥股份,0.0,0.0,0.0,1.2,20020820,20020823,20020826,20011231
000993,闽东电力,0.0,0.0,0.0,0.6,20020815,20020822,20020823,20011231
000705,浙江震元,0.0,0.0,0.0,0.5,20020816,20020822,20020823,20011231
000046,泛海控股,0.0,0.0,0.0,1.0,20020816,20020822,20020823,20011231
600649,城投控股,0.0,0.0,0.0,0.5,20020819,20020822,20020823,20011231
000988,华工科技,0.0,0.0,0.0,2.0,20020817,20020822,20020823,20011231
600197,伊力特,0.0,0.0,0.0,1.0,20020817,20020821,20020822,20011231
000998,隆平高科,0.0,0.0,0.0,3.0,20020814,20020821,20020822,20011231
000935,四川双马,0.0,0.0,0.0,0.7,20020814,20020821,20020822,20011231
600809,山西汾酒,0.0,0.0,0.0,0.6,20020816,20020821,20020822,20011231
000543,皖能电力,0.0,0.0,0.0,1.25,20020815,20020821,20020822,20011231
600000,浦发银行,5.0,0.0,5.0,2.0,20020817,20020821,20020822,20011231
000609,绵石投资,0.0,0.0,0.0,0.2,20020814,20020821,20020822,20011231
600266,北京城建,0.0,0.0,0.0,1.3,20020815,20020821,20020822,20011231
600628,新世界,2.0,2.0,0.0,0.5,20020815,20020820,20020821,20011231
000686,东北证券,1.0,0.0,1.0,0.5,20020814,20020819,20020820,20011231
600677,航天通信,0.0,0.0,0.0,1.0,20020814,20020819,20020820,20011231
600620,天宸股份,0.0,0.0,0.0,0.3,20020814,20020819,20020820,20011231
000601,韶能股份,0.0,0.0,0.0,1.0,20020812,20020819,20020820,20011231
600812,华北制药,0.0,0.0,0.0,0.5,20020814,20020819,20020820,20011231
600770,综艺股份,0.0,0.0,0.0,0.5,20020814,20020819,20020820,20011231
000006,深振业A,0.0,0.0,0.0,1.3,20020815,20020816,20020819,20011231
600203,福日电子,0.0,0.0,0.0,0.5,20020813,20020816,20020819,20011231
600707,彩虹股份,0.0,0.0,0.0,1.69,20020813,20020816,20020819,20011231
000050,深天马A,0.0,0.0,0.0,1.5,20020813,20020816,20020819,20011231
000800,一汽轿车,0.0,0.0,0.0,0.5,20020809,20020815,20020816,20011231
600638,新黄浦,0.0,0.0,0.0,0.8,20020808,20020815,20020816,20011231
000158,常山股份,0.0,0.0,0.0,1.0,20020809,20020815,20020816,20011231
000632,三木集团,2.0,0.0,2.0,1.0,20020809,20020815,20020816,20011231
600509,天富能源,0.0,0.0,0.0,1.0,20020810,20020814,20020815,20011231
600272,开开实业,0.0,0.0,0.0,1.0,20020810,20020814,20020815,20011231
600122,宏图高科,0.0,0.0,0.0,0.4,20020810,20020814,20020815,20011231
600822,上海物贸,0.0,0.0,0.0,0.2,20020808,20020813,20020814,20011231
000537,广宇发展,0.0,0.0,0.0,0.7,20020807,20020813,20020814,20011231
600864,哈投股份,0.0,0.0,0.0,1.1,20020807,20020812,20020813,20011231
600600,青岛啤酒,0.0,0.0,0.0,1.1,20020807,20020812,20020813,20011231
600578,京能电力,0.0,0.0,0.0,1.66,20020806,20020812,20020813,20011231
000418,小天鹅A,0.0,0.0,0.0,0.14,20020807,20020812,20020813,20011231
600835,上海机电,1.0,0.0,1.0,1.5,20020807,20020812,20020813,20011231
600711,盛屯矿业,0.0,0.0,0.0,0.5,20020803,20020809,20020812,20011231
600302,标准股份,0.0,0.0,0.0,0.25,20020805,20020809,20020812,20011231
600825,新华传媒,0.0,0.0,0.0,0.3,20020806,20020809,20020812,20011231
600834,申通地铁,0.0,0.0,0.0,1.0,20020805,20020809,20020812,20011231
600616,金枫酒业,0.0,0.0,0.0,1.8,20020806,20020809,20020812,20011231
000720,新能泰山,0.0,0.0,0.0,1.0,20020801,20020808,20020809,20011231
600757,长江传媒,0.0,0.0,0.0,0.5,20020805,20020808,20020809,20011231
600756,浪潮软件,0.0,0.0,0.0,0.5,20020801,20020807,20020808,20011231
600654,中安消,1.0,1.0,0.0,0.0,20020803,20020807,20020808,20011231
600824,益民集团,0.0,0.0,0.0,1.5,20020801,20020806,20020807,20011231
600889,南京化纤,0.0,0.0,0.0,0.3,20020801,20020806,20020807,20011231
