code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600806,*ST昆机,5.0,0.0,5.0,0.0,20070419,20071119,20071120,20061231
000338,潍柴动力,0.0,0.0,0.0,1.3,20070612,20070829,20070830,20061231
000927,一汽夏利,0.0,0.0,0.0,0.6,20070427,20070827,20070828,20061231
000668,荣丰控股,0.0,0.0,0.0,1.0,20070406,20070824,20070827,20061231
600363,联创光电,0.0,0.0,0.0,0.35,20070424,20070824,20070827,20061231
600823,世茂股份,0.0,0.0,0.0,0.5,20070412,20070824,20070827,20061231
000516,国际医学,0.0,0.0,0.0,1.5,20070331,20070823,20070824,20061231
600820,隧道股份,0.0,0.0,0.0,1.0,20070413,20070823,20070824,20061231
600316,洪都航空,0.0,0.0,0.0,1.0,20070403,20070823,20070824,20061231
000568,泸州老窖,0.0,0.0,0.0,3.5,20070329,20070822,20070823,20061231
600667,太极实业,0.0,0.0,0.0,0.1123,20070427,20070822,20070823,20061231
600004,白云机场,0.0,0.0,0.0,1.5,20070327,20070822,20070823,20061231
600170,上海建工,0.0,0.0,0.0,1.5,20070324,20070821,20070822,20061231
000782,美达股份,0.0,0.0,0.0,0.41,20070412,20070821,20070822,20061231
000043,中航地产,0.0,0.0,0.0,2.5,20070321,20070821,20070822,20061231
600009,上海机场,0.0,0.0,0.0,1.5,20070316,20070821,20070822,20061231
600333,长春燃气,0.0,0.0,0.0,1.0,20070425,20070820,20070821,20061231
600628,新世界,0.0,0.0,0.0,1.3,20070430,20070820,20070821,20061231
600478,科力远,0.0,0.0,0.0,0.2,20070428,20070820,20070821,20061231
600859,王府井,0.0,0.0,0.0,4.0,20070421,20070817,20070820,20061231
000601,韶能股份,1.0,1.0,0.0,0.15,20070430,20070817,20070820,20061231
600373,中文传媒,0.0,0.0,0.0,0.15,20070329,20070815,20070816,20061231
000677,恒天海龙,0.0,0.0,0.0,0.3,20070328,20070815,20070816,20061231
600814,杭州解百,0.0,0.0,0.0,0.8,20070420,20070815,20070816,20061231
000800,一汽轿车,0.0,0.0,0.0,1.0,20070430,20070815,20070816,20061231
600543,莫高股份,0.0,0.0,0.0,0.6,20070417,20070814,20070815,20061231
600151,航天机电,0.0,0.0,0.0,1.0,20070320,20070814,20070815,20061231
600202,哈空调,0.0,0.0,0.0,4.0,20070327,20070813,20070814,20061231
600879,航天电子,0.0,0.0,0.0,1.0,20070126,20070810,20070813,20061231
600713,南京医药,0.0,0.0,0.0,0.6,20070310,20070810,20070813,20061231
000756,新华制药,0.0,0.0,0.0,0.2,20070326,20070810,20070813,20061231
600639,浦东金桥,0.0,0.0,0.0,1.1,20070421,20070810,20070813,20061231
600266,北京城建,0.0,0.0,0.0,0.5,20070411,20070810,20070813,20061231
600863,内蒙华电,0.0,0.0,0.0,1.2,20070425,20070809,20070810,20061231
600837,海通证券,0.0,0.0,0.0,3.0,20070430,20070809,20070810,20061231
000543,皖能电力,0.0,0.0,0.0,0.2,20070413,20070809,20070810,20061231
600797,浙大网新,0.0,0.0,0.0,0.2,20070423,20070808,20070809,20061231
600104,上汽集团,0.0,0.0,0.0,1.6,20070330,20070808,20070809,20061231
000062,深圳华强,0.0,0.0,0.0,0.5,20070302,20070807,20070808,20061231
600578,京能电力,0.0,0.0,0.0,1.5,20070402,20070806,20070807,20061231
600308,华泰股份,0.0,0.0,0.0,2.5,20070113,20070803,20070806,20061231
600748,上实发展,0.0,0.0,0.0,1.0,20070420,20070803,20070806,20061231
600819,耀皮玻璃,0.0,0.0,0.0,0.2,20070426,20070803,20070806,20061231
600697,欧亚集团,0.0,0.0,0.0,3.0,20070420,20070802,20070803,20061231
000068,华控赛格,0.0,0.0,0.0,0.2,20070209,20070802,20070803,20061231
000760,斯太尔,3.0,3.0,0.0,0.3,20070322,20070802,20070803,20061231
000066,长城电脑,0.0,0.0,0.0,1.0,20070423,20070801,20070802,20061231
600649,城投控股,0.0,0.0,0.0,2.0,20070330,20070731,20070801,20061231
000016,深康佳A,0.0,0.0,0.0,1.0,20070419,20070731,20070801,20061231
600825,新华传媒,0.0,0.0,0.0,0.38,20070420,20070731,20070801,20061231
600600,青岛啤酒,0.0,0.0,0.0,2.2,20070420,20070731,20070801,20061231
600858,银座股份,0.0,0.0,0.0,1.0,20070328,20070730,20070731,20061231
601991,大唐发电,10.0,0.0,10.0,2.3075,20070402,20070727,20070730,20061231
600067,冠城大通,0.836,0.836,0.0,0.1,20070420,20070727,20070730,20061231
000063,中兴通讯,0.0,0.0,0.0,1.5,20070419,20070726,20070727,20061231
600661,新南洋,0.0,0.0,0.0,0.3,20070322,20070726,20070727,20061231
600663,陆家嘴,0.0,0.0,0.0,0.65,20070324,20070725,20070726,20061231
600145,*ST新亿,0.0,0.0,0.0,0.1,20070430,20070725,20070726,20061231
002063,远光软件,0.0,0.0,0.0,2.0,20070426,20070724,20070725,20061231
