code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600556,ST慧球,0.0,0.0,0.0,0.5,20060419,20061225,20061226,20051231
600823,世茂股份,0.0,0.0,0.0,0.4448,20060420,20060904,20060905,20051231
600333,长春燃气,0.0,0.0,0.0,1.0,20060309,20060904,20060905,20051231
600222,太龙药业,8.9425,0.0,8.9425,0.0,20060420,20060901,20060904,20051231
000893,东凌国际,0.0,0.0,0.0,0.2054,20060426,20060830,20060831,20051231
600509,天富能源,0.0,0.0,0.0,2.0,20060407,20060830,20060831,20051231
600628,新世界,1.5,1.5,0.0,0.0,20060425,20060828,20060829,20051231
000601,韶能股份,1.0,1.0,0.0,1.0,20060413,20060828,20060829,20051231
600497,驰宏锌锗,0.0,0.0,0.0,5.0,20060304,20060823,20060824,20051231
600216,浙江医药,0.0,0.0,0.0,0.3,20060426,20060823,20060824,20051231
600469,风神股份,0.0,0.0,0.0,1.2,20060221,20060823,20060824,20051231
600590,泰豪科技,0.0,0.0,0.0,0.6,20060215,20060822,20060823,20051231
000998,隆平高科,0.0,0.0,0.0,1.0,20060406,20060822,20060823,20051231
600074,保千里,0.0,0.0,0.0,0.2838,20060428,20060822,20060823,20051231
600266,北京城建,0.0,0.0,0.0,2.0,20060317,20060822,20060823,20051231
000985,大庆华科,0.0,0.0,0.0,0.6,20060218,20060821,20060822,20051231
600408,安泰集团,0.0,0.0,0.0,1.0,20060304,20060821,20060822,20051231
000617,中油资本,2.0,2.0,0.0,0.5,20060316,20060818,20060821,20051231
600815,厦工股份,2.0,2.0,0.0,0.25,20060330,20060818,20060821,20051231
600009,上海机场,0.0,0.0,0.0,1.5,20060228,20060818,20060821,20051231
600373,中文传媒,0.0,0.0,0.0,0.15,20060407,20060818,20060821,20051231
600626,申达股份,0.0,0.0,0.0,1.0,20060422,20060817,20060818,20051231
000429,粤高速A,0.0,0.0,0.0,1.6,20060314,20060817,20060818,20051231
000062,深圳华强,0.0,0.0,0.0,0.8753,20060307,20060817,20060818,20051231
600682,南京新百,0.0,0.0,0.0,1.0,20060425,20060816,20060817,20051231
600600,青岛啤酒,0.0,0.0,0.0,1.6,20060404,20060816,20060817,20051231
600879,航天电子,0.0,0.0,0.0,1.0015,20060324,20060816,20060817,20051231
600249,两面针,0.0,0.0,0.0,0.5,20060425,20060816,20060817,20051231
000798,中水渔业,5.0,0.0,5.0,0.2,20060331,20060815,20060816,20051231
600888,新疆众和,0.0,0.0,0.0,0.4371,20060316,20060814,20060815,20051231
000800,一汽轿车,0.0,0.0,0.0,2.0,20060428,20060814,20060815,20051231
600860,京城股份,0.0,0.0,0.0,0.7,20060421,20060811,20060814,20051231
600089,特变电工,0.0,0.0,0.0,0.909,20060316,20060811,20060814,20051231
600748,上实发展,0.0,0.0,0.0,0.9,20060331,20060811,20060814,20051231
600684,珠江实业,0.0,0.0,0.0,0.5,20060422,20060811,20060814,20051231
600639,浦东金桥,0.0,0.0,0.0,0.95,20060328,20060811,20060814,20051231
600299,安迪苏,5.0,5.0,0.0,1.2,20060427,20060810,20060811,20051231
000668,荣丰控股,0.0,0.0,0.0,0.7,20060429,20060809,20060810,20051231
600170,上海建工,0.0,0.0,0.0,1.75,20060325,20060809,20060810,20051231
600055,万东医疗,0.0,0.0,0.0,0.5,20060418,20060809,20060810,20051231
000926,福星股份,0.0,0.0,0.0,2.0,20060218,20060808,20060809,20051231
000868,安凯客车,0.0,0.0,0.0,0.4464,20060321,20060808,20060809,20051231
000876,新希望,10.0,5.0,5.0,0.6,20060331,20060807,20060808,20051231
600130,波导股份,10.0,0.0,10.0,0.0,20060418,20060807,20060808,20051231
000581,威孚高科,0.0,0.0,0.0,4.0,20060421,20060804,20060807,20051231
600578,京能电力,0.0,0.0,0.0,1.9,20060421,20060804,20060807,20051231
600201,生物股份,0.0,0.0,0.0,0.23,20060424,20060804,20060807,20051231
600388,龙净环保,0.0,0.0,0.0,1.4,20060331,20060803,20060804,20051231
000852,石化机械,0.0,0.0,0.0,2.0,20060429,20060802,20060803,20051231
600834,申通地铁,0.0,0.0,0.0,0.6,20060315,20060802,20060803,20051231
600351,亚宝药业,0.0,0.0,0.0,1.8,20060328,20060801,20060802,20051231
600396,金山股份,0.0,0.0,0.0,0.2,20060311,20060801,20060802,20051231
600067,冠城大通,1.5,1.5,0.0,0.167,20060420,20060801,20060802,20051231
000700,模塑科技,0.0,0.0,0.0,0.2,20060415,20060731,20060801,20051231
600649,城投控股,0.0,0.0,0.0,1.0,20060407,20060731,20060801,20051231
600851,海欣股份,0.0,0.0,0.0,0.2,20060422,20060731,20060801,20051231
600874,创业环保,0.0,0.0,0.0,0.4,20060421,20060728,20060731,20051231
600863,内蒙华电,0.0,0.0,0.0,1.2,20060428,20060728,20060731,20051231
600622,嘉宝集团,0.0,0.0,0.0,1.0,20060408,20060728,20060731,20051231
000713,丰乐种业,0.0,0.0,0.0,0.3,20060322,20060728,20060731,20051231
600120,浙江东方,0.0,0.0,0.0,1.0,20060417,20060727,20060728,20051231
000659,珠海中富,0.0,0.0,0.0,0.5,20060422,20060727,20060728,20051231
000554,泰山石油,0.0,0.0,0.0,0.6,20060429,20060726,20060727,20051231
600395,盘江股份,0.0,0.0,0.0,1.0,20060429,20060726,20060727,20051231
000423,东阿阿胶,0.0,0.0,0.0,2.0,20060429,20060725,20060726,20051231
000731,四川美丰,0.0,0.0,0.0,4.8,20060429,20060724,20060725,20051231
600387,海越股份,0.0,0.0,0.0,1.5,20060428,20060724,20060725,20051231
600859,王府井,0.0,0.0,0.0,0.5,20060422,20060724,20060725,20051231
000516,国际医学,0.0,0.0,0.0,1.32,20060309,20060724,20060725,20051231
600433,冠豪高新,0.0,0.0,0.0,0.5,20060429,20060721,20060724,20051231
600088,中视传媒,0.0,0.0,0.0,0.8,20060330,20060721,20060724,20051231
600128,弘业股份,0.0,0.0,0.0,0.8,20060401,20060721,20060724,20051231
600635,大众公用,0.0,0.0,0.0,0.3,20060428,20060721,20060724,20051231
600824,益民集团,0.0,0.0,0.0,1.0,20060228,20060721,20060724,20051231
600810,神马股份,0.0,0.0,0.0,0.7,20060422,20060721,20060724,20051231
000014,沙河股份,5.0,0.0,5.0,0.35,20060426,20060720,20060721,20051231
000002,万科A,0.0,0.0,0.0,1.5,20060321,20060720,20060721,20051231
600004,白云机场,0.0,0.0,0.0,1.0,20060425,20060720,20060721,20051231
000550,江铃汽车,0.0,0.0,0.0,1.5,20060408,20060720,20060721,20051231
600661,新南洋,0.0,0.0,0.0,0.3,20060408,20060720,20060721,20051231
002039,黔源电力,0.0,0.0,0.0,2.3,20060220,20060720,20060721,20051231
600300,维维股份,0.0,0.0,0.0,0.8,20060330,20060720,20060721,20051231
000523,广州浪奇,0.0,0.0,0.0,0.1,20060421,20060720,20060721,20051231
600359,新农开发,0.0,0.0,0.0,1.0,20060512,20060719,20060720,20051231
600690,青岛海尔,0.0,0.0,0.0,1.0,20060427,20060719,20060720,20051231
000039,中集集团,1.0,0.0,1.0,3.8,20060318,20060719,20060720,20051231
600345,长江通信,0.0,0.0,0.0,0.5,20060429,20060719,20060720,20051231
600392,盛和资源,0.0,0.0,0.0,0.2,20060425,20060719,20060720,20051231
000818,方大化工,0.0,0.0,0.0,0.5,20060418,20060719,20060720,20051231
600085,同仁堂,0.0,0.0,0.0,2.5,20060328,20060718,20060719,20051231
600158,中体产业,0.0,0.0,0.0,0.6,20060331,20060718,20060719,20051231
000890,法尔胜,3.0,0.0,3.0,0.5,20060329,20060718,20060719,20051231
000096,广聚能源,0.0,0.0,0.0,0.6,20060418,20060718,20060719,20051231
000045,深纺织A,0.0,0.0,0.0,0.5,20060411,20060718,20060719,20051231
