code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
000421,南京公用,2.0,0.0,2.0,0.75,20050312,20060420,20060421,20041231
000698,沈阳化工,0.0,0.0,0.0,0.5,20050414,20050830,20050831,20041231
600158,中体产业,0.0,0.0,0.0,0.13,20050402,20050829,20050830,20041231
000685,中山公用,0.0,0.0,0.0,0.23,20050202,20050826,20050829,20041231
600635,大众公用,3.0,0.0,3.0,0.0,20050630,20050825,20050826,20041231
000598,兴蓉环境,3.0,0.0,3.0,0.0,20050430,20050825,20050826,20041231
600197,伊力特,0.0,0.0,0.0,1.4,20050322,20050825,20050826,20041231
600333,长春燃气,0.0,0.0,0.0,1.5,20050408,20050825,20050826,20041231
600359,新农开发,0.0,0.0,0.0,2.0,20050308,20050824,20050825,20041231
000045,深纺织A,0.0,0.0,0.0,0.6,20050420,20050823,20050824,20041231
600671,天目药业,0.0,0.0,0.0,1.8,20050426,20050823,20050824,20041231
600802,福建水泥,0.0,0.0,0.0,0.35,20050329,20050823,20050824,20041231
600582,天地科技,3.0,0.0,3.0,1.0,20050228,20050822,20050823,20041231
600778,友好集团,0.0,0.0,0.0,0.5,20050426,20050822,20050823,20041231
600315,上海家化,0.0,0.0,0.0,1.6,20050322,20050819,20050822,20041231
600716,凤凰股份,0.0,0.0,0.0,0.2,20050331,20050819,20050822,20041231
000543,皖能电力,0.0,0.0,0.0,1.0,20050416,20050819,20050822,20041231
000429,粤高速A,0.0,0.0,0.0,1.2,20050311,20050819,20050822,20041231
600336,澳柯玛,0.0,0.0,0.0,0.5,20050426,20050818,20050819,20041231
000767,漳泽电力,0.0,0.0,0.0,1.75,20050330,20050818,20050819,20041231
000601,韶能股份,0.0,0.0,0.0,1.0,20050419,20050818,20050819,20041231
600373,中文传媒,0.0,0.0,0.0,0.12,20050401,20050818,20050819,20041231
600846,同济科技,0.0,0.0,0.0,0.6,20050331,20050818,20050819,20041231
600764,中电广通,0.0,0.0,0.0,0.3,20050329,20050818,20050819,20041231
600363,联创光电,0.0,0.0,0.0,0.5,20050426,20050817,20050818,20041231
600768,宁波富邦,2.0,1.3,0.7,0.35,20050302,20050817,20050818,20041231
