code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600811,东方集团,1.66,1.66,0.0,1.66,19960724,19960729,19960730,19941231
600847,万里股份,0.0,0.0,0.0,2.5,19960517,19960522,19960523,19941231
000516,国际医学,1.0,1.0,0.0,0.0,19960209,19960213,19960214,19941231
000026,飞亚达A,2.0,2.0,0.0,3.0,19951222,19951229,19960102,19941231
600864,哈投股份,1.0,1.0,0.0,1.1,19951221,19951226,19951227,19941231
000030,富奥股份,1.0,1.0,0.0,1.3,19951206,19951215,19951218,19941231
600881,亚泰集团,9.0,9.0,0.0,0.0,19951213,19951215,19951218,19941231
000034,神州数码,1.0,1.0,0.0,1.0,19951207,19951212,19951213,19941231
000544,中原环保,1.5,1.5,0.0,0.0,19951201,19951212,19951213,19941231
600825,新华传媒,1.0,1.0,0.0,2.7,19951202,19951206,19951207,19941231
600869,智慧能源,10.0,0.0,10.0,0.0,19951129,19951201,19951204,19941231
000017,深中华A,2.0,2.0,0.0,0.6,19951117,19951128,19951129,19941231
600664,哈药股份,0.0,0.0,0.0,1.5,19951123,19951127,19951128,19941231
000021,深科技,0.0,0.0,0.0,0.5,19951109,19951121,19951122,19941231
600692,亚通股份,1.0,1.0,0.0,1.0,19951110,19951115,19951116,19941231
000538,云南白药,2.0,2.0,0.0,0.7,19951103,19951107,19951108,19941231
000564,供销大集,1.0,1.0,0.0,1.0,19951025,19951030,19951031,19941231
000040,东旭蓝天,3.0,3.0,0.0,2.0,19951023,19951027,19951030,19941231
000016,深康佳A,0.0,0.0,0.0,4.0,19951016,19951027,19951030,19941231
000552,靖远煤电,1.0,1.0,0.0,0.4,19951010,19951027,19951030,19941231
600621,华鑫股份,3.0,3.0,0.0,3.0,19951020,19951025,19951026,19941231
600836,界龙实业,3.0,3.0,0.0,0.0,19951017,19951020,19951023,19941231
600622,嘉宝集团,2.0,2.0,0.0,2.2,19951014,19951018,19951019,19941231
000035,中国天楹,1.0,1.0,0.0,0.0,19951012,19951017,19951018,19941231
000501,鄂武商A,0.0,0.0,0.0,4.0,19950920,19951010,19951011,19941231
000540,中天城投,2.0,2.0,0.0,0.3,19950919,19951010,19951011,19941231
000509,华塑控股,0.0,0.0,0.0,2.0,19950819,19951010,19951011,19941231
000566,海南海药,0.0,0.0,0.0,1.79,19950929,19951010,19951011,19941231
000558,莱茵体育,2.0,2.0,0.0,0.9,19950927,19951010,19951011,19941231
000038,深大通,0.0,0.0,0.0,2.4,19950923,19951010,19951011,19941231
600641,万业企业,1.0,1.0,0.0,2.5,19950927,19950929,19951004,19941231
600824,益民集团,2.0,2.0,0.0,2.5,19950926,19950929,19951004,19941231
600675,中华企业,5.0,5.0,0.0,0.0,19950923,19950929,19951004,19941231
600862,中航高科,0.0,0.0,0.0,2.3,19950916,19950922,19950925,19941231
000001,平安银行,2.0,2.0,0.0,3.0,19950915,19950922,19950925,19941231
600822,上海物贸,1.0,1.0,0.0,0.93,19950916,19950922,19950925,19941231
