code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600216,浙江医药,0.0,0.0,0.0,1.2,20000217,20000222,20000223,19981231
000801,四川九洲,4.4,3.4,1.0,1.1,19991217,19991223,19991224,19981231
000796,凯撒旅游,2.0,2.0,0.0,0.0,19991029,19991104,19991105,19981231
600856,中天能源,0.0,0.0,0.0,1.2,19991027,19991101,19991102,19981231
600166,福田汽车,3.0,2.0,1.0,1.1,19991019,19991022,19991025,19981231
600773,西藏城投,0.0,0.0,0.0,1.6,19990924,19990928,19990929,19981231
600100,同方股份,2.6524,2.6524,0.0,0.0,19990908,19990913,19990914,19981231
000573,粤宏远A,0.0,0.0,0.0,0.6,19990904,19990910,19990913,19981231
000915,山大华特,0.0,0.0,0.0,0.3,19990907,19990910,19990913,19981231
000700,模塑科技,0.0,0.0,0.0,2.0,19990825,19990830,19990831,19981231
600668,尖峰集团,0.0,0.0,0.0,1.5,19990823,19990830,19990831,19981231
000736,中房地产,0.0,0.0,0.0,4.0,19990821,19990827,19990830,19981231
000881,中广核技,0.0,0.0,0.0,5.0,19990820,19990827,19990830,19981231
600857,宁波中百,0.0,0.0,0.0,1.07,19990824,19990827,19990830,19981231
600834,申通地铁,0.0,0.0,0.0,1.6,19990824,19990827,19990830,19981231
600649,城投控股,0.0,0.0,0.0,1.5,19990824,19990826,19990827,19981231
600764,中电广通,3.0,0.5,2.5,0.125,19990824,19990826,19990827,19981231
600811,东方集团,2.0,1.0,1.0,0.1,19990819,19990826,19990827,19981231
000088,盐田港,0.0,0.0,0.0,1.9,19990821,19990825,19990826,19981231
000767,漳泽电力,0.0,0.0,0.0,4.2,19990818,19990825,19990826,19981231
600812,华北制药,0.0,0.0,0.0,1.0,19990819,19990825,19990826,19981231
000903,云内动力,0.0,0.0,0.0,2.0,19990821,19990825,19990826,19981231
600716,凤凰股份,0.0,0.0,0.0,0.5,19990820,19990825,19990826,19981231
600895,张江高科,0.0,0.0,0.0,1.0,19990820,19990824,19990825,19981231
000868,安凯客车,0.0,0.0,0.0,3.0,19990817,19990823,19990824,19981231
600820,隧道股份,0.0,0.0,0.0,1.0,19990816,19990820,19990823,19981231
000016,深康佳A,2.0,0.0,2.0,3.0,19990813,19990820,19990823,19981231
000632,三木集团,0.0,0.0,0.0,3.0,19990812,19990818,19990819,19981231
000570,苏常柴A,0.0,0.0,0.0,5.1,19990812,19990818,19990819,19981231
600864,哈投股份,2.0,2.0,0.0,1.0,19990811,19990817,19990818,19981231
000031,中粮地产,0.0,0.0,0.0,0.8,19990810,19990816,19990817,19981231
600776,东方通信,0.0,0.0,0.0,1.4,19990812,19990816,19990817,19981231
600158,中体产业,0.0,0.0,0.0,2.0,19990809,19990813,19990816,19981231
000023,深天地A,0.5,0.5,0.0,0.66,19990806,19990813,19990816,19981231
000928,中钢国际,0.0,0.0,0.0,2.0,19990806,19990812,19990813,19981231
000628,高新发展,2.0,2.0,0.0,0.0,19990805,19990810,19990811,19981231
000026,飞亚达A,0.0,0.0,0.0,1.8,19990802,19990809,19990810,19981231
000040,东旭蓝天,10.0,3.0,7.0,0.8,19990804,19990809,19990810,19981231
000417,合肥百货,0.0,0.0,0.0,2.0,19990804,19990809,19990810,19981231
000756,新华制药,0.0,0.0,0.0,0.2,19990803,19990806,19990809,19981231
000042,中洲控股,0.0,0.0,0.0,1.6,19990731,19990806,19990809,19981231
600642,申能股份,0.0,0.0,0.0,2.0,19990804,19990806,19990809,19981231
000002,万科A,1.0,1.0,0.0,1.0,19990729,19990805,19990806,19981231
600152,维科精华,0.0,0.0,0.0,1.5,19990730,19990805,19990806,19981231
600751,天海投资,10.0,6.0,4.0,0.0,19990730,19990804,19990805,19981231
600131,岷江水电,8.0,1.0,7.0,0.5,19990727,19990803,19990804,19981231
000039,中集集团,0.0,0.0,0.0,2.0,19990722,19990729,19990730,19981231
000828,东莞控股,0.0,0.0,0.0,1.2,19990723,19990728,19990729,19981231
000597,东北制药,2.0,2.0,0.0,0.0,19990724,19990728,19990729,19981231
600819,耀皮玻璃,0.0,0.0,0.0,0.3,19990722,19990727,19990728,19981231
600754,锦江股份,0.0,0.0,0.0,0.6,19990722,19990727,19990728,19981231
600061,国投安信,0.0,0.0,0.0,1.5,19990723,19990727,19990728,19981231
600882,广泽股份,0.0,0.0,0.0,1.5,19990719,19990726,19990727,19981231
