code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600103,青山纸业,0.0,0.0,0.0,1.5,19990116,19990120,19990121,19980630
600803,新奥股份,4.0,4.0,0.0,0.0,19990105,19990111,19990112,19980630
000567,海德股份,5.0,0.0,5.0,0.0,19981231,19990108,19990111,19980630
600844,丹化科技,1.5,0.0,1.5,0.0,19981228,19990104,19990105,19980630
000713,丰乐种业,0.0,0.0,0.0,1.0,19981223,19981228,19981229,19980630
600105,永鼎股份,0.0,0.0,0.0,1.0,19981203,19981208,19981209,19980630
600089,特变电工,6.0,0.0,6.0,0.0,19981128,19981203,19981204,19980630
600009,上海机场,5.0,0.0,5.0,0.0,19981128,19981202,19981203,19980630
600759,洲际油气,0.0,0.0,0.0,0.5,19981127,19981201,19981202,19980630
600122,宏图高科,0.0,0.0,0.0,1.5,19981125,19981130,19981201,19980630
000055,方大集团,2.0,0.0,2.0,0.0,19981113,19981119,19981120,19980630
000717,*ST韶钢,0.0,0.0,0.0,3.077,19981114,19981119,19981120,19980630
600125,铁龙物流,10.0,0.0,10.0,0.0,19981109,19981112,19981113,19980630
000723,美锦能源,0.0,0.0,0.0,2.0,19981105,19981112,19981113,19980630
600056,中国医药,0.0,0.0,0.0,4.0,19981110,19981112,19981113,19980630
000687,华讯方舟,0.0,0.0,0.0,3.8,19981031,19981105,19981106,19980630
600674,川投能源,1.0,0.0,1.0,0.0,19981029,19981103,19981104,19980630
000692,惠天热电,5.8022,0.0,5.8022,0.0,19981029,19981102,19981103,19980630
000888,峨眉山A,0.0,0.0,0.0,2.0,19981022,19981028,19981029,19980630
000697,炼石有色,5.0,0.0,5.0,0.0,19981023,19981028,19981029,19980630
600074,保千里,2.0,2.0,0.0,0.0,19981022,19981027,19981028,19980630
000048,康达尔,8.0,0.0,8.0,0.0,19981020,19981026,19981027,19980630
600188,兖州煤业,0.0,0.0,0.0,0.29,19981021,19981023,19981026,19980630
000400,许继电气,0.0,0.0,0.0,2.0,19981015,19981022,19981023,19980630
600126,杭钢股份,5.0,0.0,5.0,0.0,19981015,19981020,19981021,19980630
600063,皖维高新,4.0,1.4,2.6,2.0,19981015,19981019,19981020,19980630
000409,山东地矿,1.5,1.5,0.0,0.0,19981012,19981016,19981019,19980630
000498,山东路桥,10.0,3.0,7.0,0.0,19981009,19981014,19981015,19980630
600757,长江传媒,0.0,0.0,0.0,1.2,19981009,19981014,19981015,19980630
600860,京城股份,0.0,0.0,0.0,0.25,19981008,19981013,19981014,19980630
600743,华远地产,7.0,4.0,3.0,0.0,19981007,19981012,19981013,19980630
600066,宇通客车,3.0,0.0,3.0,0.0,19981006,19981009,19981012,19980630
000422,湖北宜化,3.0,3.0,0.0,0.0,19981001,19981008,19981009,19980630
600748,上实发展,1.679,1.679,0.0,0.0,19980930,19981008,19981009,19980630
600884,杉杉股份,4.0,0.0,4.0,0.0,19980929,19981007,19981008,19980630
600601,方正科技,5.0,5.0,0.0,0.0,19980929,19981007,19981008,19980630
600699,均胜电子,3.0,0.0,3.0,0.0,19980929,19981006,19981007,19980630
600654,中安消,6.0,3.0,3.0,0.0,19980929,19981006,19981007,19980630
600651,飞乐音响,3.0,1.5,1.5,0.0,19980929,19981006,19981007,19980630
000631,顺发恒业,10.0,2.0,8.0,0.0,19980928,19981005,19981006,19980630
000069,华侨城A,8.0,2.0,6.0,0.5,19980926,19980930,19981005,19980630
000636,风华高科,8.0,8.0,0.0,0.0,19980923,19980928,19980929,19980630
000571,新大洲A,4.0,2.0,2.0,0.0,19980923,19980928,19980929,19980630
000404,华意压缩,5.6,1.6,4.0,0.4,19980921,19980928,19980929,19980630
000682,东方电子,8.0,8.0,0.0,0.0,19980922,19980925,19980928,19980630
600770,综艺股份,5.0,2.0,3.0,0.0,19980919,19980923,19980924,19980630
000785,武汉中商,6.0,4.0,2.0,0.0,19980917,19980922,19980923,19980630
600746,江苏索普,5.0,1.0,4.0,0.0,19980917,19980922,19980923,19980630
000823,超声电子,6.0,3.0,3.0,0.0,19980917,19980922,19980923,19980630
000777,中核科技,6.0,2.0,4.0,0.0,19980916,19980921,19980922,19980630
000063,中兴通讯,3.0,0.0,3.0,0.0,19980915,19980918,19980921,19980630
000899,赣能股份,6.0,0.0,6.0,2.0,19980915,19980918,19980921,19980630
600104,上汽集团,4.0,2.5,1.5,0.0,19980910,19980914,19980915,19980630
000848,承德露露,10.0,0.0,10.0,0.0,19980909,19980914,19980915,19980630
600791,京能置业,5.0,3.0,2.0,0.0,19980909,19980914,19980915,19980630
000651,格力电器,10.0,0.0,10.0,0.0,19980904,19980910,19980911,19980630
600138,中青旅,5.0,0.0,5.0,2.0,19980903,19980907,19980908,19980630
600064,南京高科,4.397,2.638,1.759,0.0,19980903,19980907,19980908,19980630
600076,康欣新材,6.0,6.0,0.0,0.0,19980824,19980826,19980827,19980630
600081,东风科技,7.0,0.0,7.0,0.0,19980819,19980824,19980825,19980630
600795,国电电力,6.0,6.0,0.0,0.0,19980818,19980821,19980824,19980630
600057,象屿股份,7.0,5.0,2.0,0.0,19980818,19980821,19980824,19980630
