code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
000739,普洛药业,0.0,0.0,0.0,0.5,20031112,20031117,20031118,20021231
600158,中体产业,0.0,0.0,0.0,0.2,20031103,20031106,20031107,20021231
600015,华夏银行,0.0,0.0,0.0,2.23,20031029,20031103,20031104,20021231
600730,中国高科,0.0,0.0,0.0,0.5,20031020,20031023,20031024,20021231
000939,凯迪生态,0.0,0.0,0.0,1.0,20031016,20031022,20031023,20021231
600713,南京医药,0.0,0.0,0.0,1.0,20031016,20031021,20031022,20021231
000617,中油资本,0.0,0.0,0.0,0.75,20031010,20031015,20031016,20021231
600583,海油工程,1.0,0.0,1.0,1.0,20031009,20031014,20031015,20021231
000001,平安银行,0.0,0.0,0.0,1.5,20030923,20030926,20030929,20021231
600555,海航创新,0.0,0.0,0.0,1.5,20030922,20030925,20030926,20021231
000046,泛海控股,0.0,0.0,0.0,1.0,20030920,20030925,20030926,20021231
000550,江铃汽车,0.0,0.0,0.0,1.0,20030918,20030924,20030925,20021231
000875,吉电股份,0.0,0.0,0.0,1.25,20030919,20030924,20030925,20021231
600754,锦江股份,0.0,0.0,0.0,1.0,20030913,20030918,20030919,20021231
600859,王府井,0.0,0.0,0.0,0.5,20030915,20030918,20030919,20021231
000779,三毛派神,0.0,0.0,0.0,0.2,20030904,20030910,20030911,20021231
000027,深圳能源,0.0,0.0,0.0,1.5,20030829,20030904,20030905,20021231
600170,上海建工,0.0,0.0,0.0,1.25,20030830,20030903,20030904,20021231
600593,大连圣亚,0.0,0.0,0.0,0.5,20030826,20030829,20030901,20021231
000752,西藏发展,0.0,0.0,0.0,0.3,20030821,20030828,20030829,20021231
600030,中信证券,0.0,0.0,0.0,0.037,20030822,20030827,20030828,20021231
600391,成发科技,0.0,0.0,0.0,1.7,20030822,20030827,20030828,20021231
000967,盈峰环境,0.0,0.0,0.0,0.6,20030821,20030825,20030826,20021231
000993,闽东电力,0.0,0.0,0.0,0.6,20030820,20030825,20030826,20021231
000971,高升控股,0.0,0.0,0.0,1.25,20030820,20030825,20030826,20021231
000922,佳电股份,7.0,0.0,7.0,0.0,20030819,20030822,20030825,20021231
600100,同方股份,0.0,0.0,0.0,2.0,20030818,20030821,20030822,20021231
600101,明星电力,0.0,0.0,0.0,2.5,20030816,20030821,20030822,20021231
000825,太钢不锈,2.0,1.5,0.5,0.5,20030816,20030821,20030822,20021231
600729,重庆百货,0.0,0.0,0.0,1.5,20030818,20030821,20030822,20021231
600373,中文传媒,0.0,0.0,0.0,0.22,20030816,20030821,20030822,20021231
600252,中恒集团,2.0,2.0,0.0,0.5,20030815,20030820,20030821,20021231
600883,博闻科技,0.0,0.0,0.0,0.2,20030816,20030820,20030821,20021231
600815,厦工股份,0.0,0.0,0.0,1.0,20030816,20030820,20030821,20021231
600266,北京城建,0.0,0.0,0.0,1.5,20030816,20030820,20030821,20021231
600897,厦门空港,0.0,0.0,0.0,1.0,20030813,20030819,20030820,20021231
600716,凤凰股份,0.0,0.0,0.0,0.3,20030814,20030819,20030820,20021231
600864,哈投股份,0.0,0.0,0.0,0.7,20030814,20030819,20030820,20021231
000042,中洲控股,0.0,0.0,0.0,0.8,20030812,20030819,20030820,20021231
600096,云天化,0.0,0.0,0.0,4.0,20030813,20030818,20030819,20021231
600649,城投控股,0.0,0.0,0.0,0.8,20030812,20030818,20030819,20021231
000935,四川双马,0.0,0.0,0.0,0.6,20030812,20030818,20030819,20021231
000599,青岛双星,2.0,0.0,2.0,0.0,20030812,20030818,20030819,20021231
600269,赣粤高速,0.0,0.0,0.0,2.0,20030812,20030815,20030818,20021231
000890,法尔胜,0.0,0.0,0.0,1.0,20030812,20030815,20030818,20021231
600233,圆通速递,0.0,0.0,0.0,1.0,20030812,20030815,20030818,20021231
000657,中钨高新,0.0,0.0,0.0,0.55,20030811,20030815,20030818,20021231
000548,湖南投资,0.0,0.0,0.0,1.0,20030812,20030815,20030818,20021231
600684,珠江实业,0.0,0.0,0.0,0.5,20030812,20030815,20030818,20021231
600151,航天机电,0.0,0.0,0.0,1.3,20030812,20030815,20030818,20021231
000963,华东医药,0.0,0.0,0.0,0.7,20030809,20030814,20030815,20021231
000919,金陵药业,0.0,0.0,0.0,2.16,20030807,20030814,20030815,20021231
600059,古越龙山,0.0,0.0,0.0,2.0,20030808,20030814,20030815,20021231
600662,强生控股,0.0,0.0,0.0,3.0,20030808,20030814,20030815,20021231
600064,南京高科,0.0,0.0,0.0,2.0,20030809,20030814,20030815,20021231
