code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600016,民生银行,0.0,0.0,0.0,0.75,20150829,20160225,20160226,20150630
600705,中航资本,0.0,0.0,0.0,0.86,20151212,20160113,20160114,20150630
603002,宏昌电子,5.0,0.0,5.0,0.0,20150807,20151222,20151223,20150630
601199,江南水务,10.0,0.0,10.0,0.0,20150826,20151217,20151218,20150630
601928,凤凰传媒,0.0,0.0,0.0,1.0,20150820,20151215,20151216,20150630
600582,天地科技,10.0,0.0,10.0,0.0,20150711,20151211,20151214,20150630
300410,正业科技,15.0,0.0,15.0,0.0,20150819,20151202,20151203,20150630
000543,皖能电力,7.0,2.0,5.0,0.23,20150910,20151119,20151120,20150630
600617,国新能源,0.0,0.0,0.0,1.0,20150820,20151119,20151120,20150630
600730,中国高科,10.0,10.0,0.0,1.12,20150804,20151118,20151119,20150630
000883,湖北能源,0.0,0.0,0.0,0.253,20150828,20151117,20151118,20150630
600297,广汇汽车,5.0,0.0,5.0,0.0,20150828,20151113,20151116,20150630
000159,国际实业,0.0,0.0,0.0,0.3,20150825,20151112,20151113,20150630
002239,奥特佳,0.0,0.0,0.0,0.1,20150825,20151112,20151113,20150630
603993,洛阳钼业,20.0,0.0,20.0,0.0,20150703,20151112,20151113,20150630
600540,新赛股份,3.0,0.0,3.0,0.0,20150714,20151112,20151113,20150630
300219,鸿利智汇,15.0,0.0,15.0,0.0,20150619,20151112,20151113,20150630
600664,哈药股份,0.0,0.0,0.0,10.0,20150831,20151112,20151113,20150630
000981,银亿股份,20.0,0.0,20.0,0.0,20150721,20151112,20151113,20150630
300418,昆仑万维,29.244754,0.0,29.244754,0.0,20150806,20151110,20151111,20150630
000029,深深房A,0.0,0.0,0.0,1.3,20150829,20151109,20151110,20150630
600959,江苏有线,0.0,0.0,0.0,1.6,20150829,20151105,20151106,20150630
002638,勤上股份,0.0,0.0,0.0,0.1,20150829,20151105,20151106,20150630
603939,益丰药房,10.0,0.0,10.0,5.0,20150821,20151105,20151106,20150630
300090,盛运环保,10.0,0.0,10.0,0.0,20150730,20151104,20151105,20150630
603066,音飞储存,0.0,0.0,0.0,1.23,20150828,20151104,20151105,20150630
300152,科融环境,20.0,0.0,20.0,0.0,20150625,20151103,20151104,20150630
600958,东方证券,0.0,0.0,0.0,1.0,20150829,20151103,20151104,20150630
000725,京东方A,0.0,0.0,0.0,0.1,20150825,20151103,20151104,20150630
002741,光华科技,20.0,0.0,20.0,2.0,20150805,20151030,20151102,20150630
600686,金龙汽车,0.0,0.0,0.0,0.5,20150818,20151029,20151030,20150630
300295,三六五网,10.0,0.0,10.0,0.0,20150707,20151028,20151029,20150630
300094,国联水产,0.0,0.0,0.0,0.3,20150825,20151028,20151029,20150630
300337,银邦股份,12.0,0.0,12.0,0.0,20150623,20151028,20151029,20150630
002156,通富微电,0.0,0.0,0.0,0.3,20150824,20151028,20151029,20150630
300441,鲍斯股份,10.0,0.0,10.0,0.0,20150825,20151027,20151028,20150630
