code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
000523,广州浪奇,0.0,0.0,0.0,0.2,20100422,20100826,20100827,20091231
600965,福成股份,0.0,0.0,0.0,0.3,20100324,20100826,20100827,20091231
000009,中国宝安,0.0,0.0,0.0,0.35,20100327,20100826,20100827,20091231
000927,一汽夏利,0.0,0.0,0.0,0.7,20100415,20100825,20100826,20091231
002363,隆基机械,0.0,0.0,0.0,1.2,20100605,20100825,20100826,20091231
000756,新华制药,0.0,0.0,0.0,0.5,20100412,20100823,20100824,20091231
000617,中油资本,0.0,0.0,0.0,0.2,20100326,20100823,20100824,20091231
600170,上海建工,0.0,0.0,0.0,1.25,20100325,20100820,20100823,20091231
000793,华闻传媒,0.0,0.0,0.0,0.4,20100311,20100820,20100823,20091231
600649,城投控股,0.0,0.0,0.0,1.0,20100327,20100820,20100823,20091231
600004,白云机场,0.0,0.0,0.0,2.6,20100313,20100818,20100819,20091231
000601,韶能股份,0.0,0.0,0.0,0.2,20100331,20100818,20100819,20091231
600820,隧道股份,0.0,0.0,0.0,2.0,20100323,20100818,20100819,20091231
600628,新世界,0.0,0.0,0.0,1.1,20100413,20100818,20100819,20091231
000089,深圳机场,0.0,0.0,0.0,0.35,20100305,20100817,20100818,20091231
600853,龙建股份,0.0,0.0,0.0,0.1,20100402,20100817,20100818,20091231
600478,科力远,0.0,0.0,0.0,0.3,20100428,20100817,20100818,20091231
600356,恒丰纸业,0.0,0.0,0.0,3.81,20100305,20100816,20100817,20091231
600159,大龙地产,10.0,0.0,10.0,0.0,20100128,20100813,20100816,20091231
600639,浦东金桥,1.0,1.0,0.0,1.1,20100319,20100812,20100813,20091231
000014,沙河股份,0.0,0.0,0.0,0.3,20100320,20100812,20100813,20091231
600578,京能电力,0.0,0.0,0.0,1.6,20100316,20100811,20100812,20091231
600612,老凤祥,0.0,0.0,0.0,2.0,20100312,20100811,20100812,20091231
600859,王府井,0.0,0.0,0.0,3.0,20100402,20100811,20100812,20091231
002338,奥普光电,0.0,0.0,0.0,4.0,20100317,20100809,20100810,20091231
002385,大北农,0.0,0.0,0.0,2.0,20100601,20100809,20100810,20091231
600266,北京城建,2.0,0.0,2.0,1.0,20100326,20100806,20100809,20091231
600308,华泰股份,0.0,0.0,0.0,1.0,20100324,20100806,20100809,20091231
000848,承德露露,6.0,6.0,0.0,4.0,20100424,20100805,20100806,20091231
000023,深天地A,0.0,0.0,0.0,0.449,20100420,20100805,20100806,20091231
