code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
300315,掌趣科技,0.0,0.0,0.0,1.0,20120815,20121019,20121022,20111231
600965,福成股份,0.0,0.0,0.0,0.3,20120329,20120912,20120913,20111231
000939,凯迪生态,0.0,0.0,0.0,1.0,20120228,20120827,20120828,20111231
002565,顺灏股份,6.0,0.0,6.0,1.3,20120229,20120827,20120828,20111231
300128,锦富技术,0.0,0.0,0.0,1.956372,20120420,20120824,20120827,20111231
000601,韶能股份,0.0,0.0,0.0,0.2,20120421,20120823,20120824,20111231
600197,伊力特,0.0,0.0,0.0,2.0,20120426,20120823,20120824,20111231
000534,万泽股份,0.0,0.0,0.0,0.5,20120421,20120823,20120824,20111231
000833,贵糖股份,0.0,0.0,0.0,1.0,20120310,20120822,20120823,20111231
601188,龙江交通,0.0,0.0,0.0,0.1,20120330,20120822,20120823,20111231
000782,美达股份,0.0,0.0,0.0,0.4,20120427,20120822,20120823,20111231
600446,金证股份,0.0,0.0,0.0,1.0,20120421,20120822,20120823,20111231
600863,内蒙华电,0.0,0.0,0.0,1.2,20120425,20120821,20120822,20111231
000993,闽东电力,0.0,0.0,0.0,0.27,20120323,20120821,20120822,20111231
000584,友利控股,0.0,0.0,0.0,1.0,20120421,20120821,20120822,20111231
002681,奋达科技,0.0,0.0,0.0,1.5,20120608,20120821,20120822,20111231
000707,双环科技,0.0,0.0,0.0,1.0,20120317,20120820,20120821,20111231
600489,中金黄金,5.0,0.0,5.0,0.5,20120416,20120820,20120821,20111231
000521,美菱电器,2.0,0.0,2.0,0.5,20120321,20120820,20120821,20111231
002354,天神娱乐,0.0,0.0,0.0,1.0,20120410,20120817,20120820,20111231
600891,秋林集团,0.0,0.0,0.0,0.5,20120428,20120817,20120820,20111231
000338,潍柴动力,2.0,2.0,0.0,1.0,20120330,20120816,20120817,20111231
600729,重庆百货,0.0,0.0,0.0,4.5,20120328,20120816,20120817,20111231
600837,海通证券,0.0,0.0,0.0,1.5,20120316,20120816,20120817,20111231
000793,华闻传媒,0.0,0.0,0.0,0.2,20120308,20120816,20120817,20111231
600864,哈投股份,0.0,0.0,0.0,2.5,20120315,20120816,20120817,20111231
000839,中信国安,0.0,0.0,0.0,1.0,20120324,20120815,20120816,20111231
000023,深天地A,0.0,0.0,0.0,0.3,20120424,20120815,20120816,20111231
002202,金风科技,0.0,0.0,0.0,0.5,20120324,20120815,20120816,20111231
600791,京能置业,0.0,0.0,0.0,0.3,20120329,20120815,20120816,20111231
600967,北方创业,0.0,0.0,0.0,2.0,20120222,20120814,20120815,20111231
000797,中国武夷,0.0,0.0,0.0,0.6,20120426,20120814,20120815,20111231
600288,大恒科技,0.0,0.0,0.0,0.8,20120619,20120814,20120815,20111231
000756,新华制药,0.0,0.0,0.0,0.3,20120326,20120813,20120814,20111231
000752,西藏发展,0.0,0.0,0.0,0.2,20120413,20120813,20120814,20111231
600985,雷鸣科化,0.0,0.0,0.0,1.0,20120426,20120813,20120814,20111231
601880,大连港,0.0,0.0,0.0,0.6,20120330,20120810,20120813,20111231
600266,北京城建,0.0,0.0,0.0,2.0,20120331,20120810,20120813,20111231
600038,中直股份,0.0,0.0,0.0,1.0,20120328,20120810,20120813,20111231
600396,金山股份,0.0,0.0,0.0,0.3,20120328,20120810,20120813,20111231
600838,上海九百,0.0,0.0,0.0,1.0,20120428,20120810,20120813,20111231
600009,上海机场,0.0,0.0,0.0,6.0,20120229,20120810,20120813,20111231
000423,东阿阿胶,0.0,0.0,0.0,3.0,20120308,20120809,20120810,20111231
600639,浦东金桥,0.0,0.0,0.0,0.8,20120323,20120808,20120809,20111231
600859,王府井,0.0,0.0,0.0,3.0,20120324,20120808,20120809,20111231
600648,外高桥,0.0,0.0,0.0,1.0,20120428,20120808,20120809,20111231
600601,方正科技,0.0,0.0,0.0,0.1,20120407,20120807,20120808,20111231
000999,华润三九,0.0,0.0,0.0,2.4,20120307,20120807,20120808,20111231
000419,通程控股,2.0,0.0,2.0,2.0,20120427,20120807,20120808,20111231
600622,嘉宝集团,0.0,0.0,0.0,1.5,20120425,20120807,20120808,20111231
600031,三一重工,0.0,0.0,0.0,3.0,20120329,20120807,20120808,20111231
600612,老凤祥,2.0,0.0,2.0,1.0,20120426,20120803,20120806,20111231
600680,上海普天,0.0,0.0,0.0,0.3,20120321,20120803,20120806,20111231
600881,亚泰集团,0.0,0.0,0.0,1.0,20120428,20120803,20120806,20111231
600621,华鑫股份,0.0,0.0,0.0,1.0,20120315,20120803,20120806,20111231
000157,中联重科,0.0,0.0,0.0,2.5,20120316,20120802,20120803,20111231
000040,东旭蓝天,0.0,0.0,0.0,0.3,20120407,20120802,20120803,20111231
000547,航天发展,3.5,1.0,2.5,0.12,20120411,20120802,20120803,20111231
600030,中信证券,0.0,0.0,0.0,4.3,20120330,20120801,20120802,20111231
600999,招商证券,0.0,0.0,0.0,1.5,20120424,20120801,20120802,20111231
000733,振华科技,0.0,0.0,0.0,0.4,20120427,20120731,20120801,20111231
000066,长城电脑,0.0,0.0,0.0,0.23,20120413,20120731,20120801,20111231
601388,怡球资源,0.0,0.0,0.0,1.5,20120522,20120730,20120731,20111231
002666,德联集团,0.0,0.0,0.0,0.35,20120602,20120730,20120731,20111231
600826,兰生股份,0.0,0.0,0.0,0.3,20120310,20120730,20120731,20111231
600350,山东高速,0.0,0.0,0.0,1.55,20120327,20120727,20120730,20111231
300062,中能电气,0.0,0.0,0.0,1.2924,20120418,20120727,20120730,20111231
601186,中国铁建,0.0,0.0,0.0,1.0,20120330,20120727,20120730,20111231
601390,中国中铁,0.0,0.0,0.0,0.48,20120331,20120727,20120730,20111231
601800,中国交建,0.0,0.0,0.0,1.794,20120327,20120726,20120727,20111231
000868,安凯客车,10.0,0.0,10.0,1.0,20120316,20120726,20120727,20111231
600054,黄山旅游,0.0,0.0,0.0,1.4,20120426,20120726,20120727,20111231
601991,大唐发电,0.0,0.0,0.0,1.1,20120326,20120726,20120727,20111231
000916,华北高速,0.0,0.0,0.0,0.8,20120327,20120725,20120726,20111231
600600,青岛啤酒,0.0,0.0,0.0,2.6,20120330,20120725,20120726,20111231
600128,弘业股份,0.0,0.0,0.0,1.0,20120407,20120724,20120725,20111231
600004,白云机场,0.0,0.0,0.0,3.5,20120315,20120724,20120725,20111231
600895,张江高科,0.0,0.0,0.0,2.0,20120420,20120724,20120725,20111231
601238,广汽集团,0.0,0.0,0.0,2.0,20120331,20120724,20120725,20111231
300245,天玑科技,10.0,0.0,10.0,2.0,20120307,20120723,20120724,20111231
000636,风华高科,0.0,0.0,0.0,0.8,20120424,20120723,20120724,20111231
600210,紫江企业,0.0,0.0,0.0,2.0,20120426,20120720,20120723,20111231
300158,振东制药,10.0,0.0,10.0,3.0,20120223,20120720,20120723,20111231
002601,龙蟒佰利,10.0,0.0,10.0,7.0,20120217,20120720,20120723,20111231
600688,上海石化,0.0,0.0,0.0,0.5,20120330,20120720,20120723,20111231
600737,中粮糖业,0.0,0.0,0.0,0.3,20120320,20120720,20120723,20111231
600635,大众公用,0.0,0.0,0.0,0.7,20120418,20120720,20120723,20111231
600649,城投控股,3.0,3.0,0.0,0.5,20120330,20120720,20120723,20111231
600363,联创光电,0.0,0.0,0.0,0.25,20120229,20120720,20120723,20111231
600409,三友化工,0.0,0.0,0.0,1.2,20120426,20120720,20120723,20111231
600138,中青旅,0.0,0.0,0.0,2.0,20120414,20120720,20120723,20111231
601727,上海电气,0.0,0.0,0.0,0.764,20120324,20120719,20120720,20111231
002038,双鹭药业,0.0,0.0,0.0,2.0,20120421,20120719,20120720,20111231
002504,弘高创意,0.0,0.0,0.0,1.0,20120419,20120719,20120720,20111231
000060,中金岭南,0.0,0.0,0.0,0.72,20120330,20120719,20120720,20111231
300083,劲胜精密,0.0,0.0,0.0,0.5,20120417,20120719,20120720,20111231
601607,上海医药,0.0,0.0,0.0,1.6,20120330,20120719,20120720,20111231
