code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
601766,中国中车,0.0,0.0,0.0,1.2,20150829,20151215,20151216,20141231
002698,博实股份,7.0,0.0,7.0,1.2,20150206,20150923,20150924,20141231
000589,黔轮胎A,0.0,0.0,0.0,0.4,20150424,20150914,20150915,20141231
600072,中船科技,0.0,0.0,0.0,0.1,20150430,20150827,20150828,20141231
600203,福日电子,0.0,0.0,0.0,0.7,20150403,20150825,20150826,20141231
600858,银座股份,0.0,0.0,0.0,1.1,20150328,20150825,20150826,20141231
000426,兴业矿业,0.0,0.0,0.0,0.2,20150430,20150824,20150825,20141231
600875,东方电气,0.0,0.0,0.0,0.9,20150328,20150824,20150825,20141231
601880,大连港,0.0,0.0,0.0,0.4,20150328,20150824,20150825,20141231
601608,中信重工,5.0,0.0,5.0,0.65,20150324,20150824,20150825,20141231
002759,天际股份,0.0,0.0,0.0,1.1,20150609,20150824,20150825,20141231
600202,哈空调,0.0,0.0,0.0,0.18,20150421,20150821,20150824,20141231
300083,劲胜精密,0.0,0.0,0.0,0.5,20150421,20150821,20150824,20141231
000040,东旭蓝天,0.0,0.0,0.0,0.2,20150330,20150821,20150824,20141231
002325,洪涛股份,2.5,0.0,2.5,0.5,20150428,20150821,20150824,20141231
000568,泸州老窖,0.0,0.0,0.0,8.0,20150331,20150820,20150821,20141231
601991,大唐发电,0.0,0.0,0.0,1.3,20150319,20150820,20150821,20141231
002544,杰赛科技,0.0,0.0,0.0,0.2,20150422,20150820,20150821,20141231
600372,中航电子,0.0,0.0,0.0,0.5,20150331,20150820,20150821,20141231
600838,上海九百,0.0,0.0,0.0,0.33,20150429,20150820,20150821,20141231
000338,潍柴动力,10.0,0.0,10.0,1.5,20150331,20150819,20150820,20141231
601336,新华保险,0.0,0.0,0.0,2.1,20150326,20150819,20150820,20141231
600009,上海机场,0.0,0.0,0.0,3.5,20150312,20150819,20150820,20141231
000889,茂业通信,0.0,0.0,0.0,0.16,20150307,20150819,20150820,20141231
000863,三湘印象,0.0,0.0,0.0,0.970726,20150429,20150819,20150820,20141231
600073,上海梅林,0.0,0.0,0.0,0.6,20150331,20150818,20150819,20141231
300282,汇冠股份,9.0,0.0,9.0,0.16,20150306,20150818,20150819,20141231
300330,华虹计通,0.0,0.0,0.0,0.2,20150422,20150818,20150819,20141231
000959,首钢股份,0.0,0.0,0.0,0.1,20150617,20150818,20150819,20141231
600312,平高电气,0.0,0.0,0.0,5.0,20150417,20150818,20150819,20141231
002301,齐心集团,0.0,0.0,0.0,0.2,20150424,20150818,20150819,20141231
600323,瀚蓝环境,0.0,0.0,0.0,1.0,20150328,20150818,20150819,20141231
000756,新华制药,0.0,0.0,0.0,0.2,20150330,20150818,20150819,20141231
600825,新华传媒,0.0,0.0,0.0,0.15,20150425,20150818,20150819,20141231
600651,飞乐音响,0.0,0.0,0.0,0.2,20150331,20150817,20150818,20141231
601989,中国重工,0.0,0.0,0.0,0.38,20150430,20150817,20150818,20141231
002686,亿利达,5.0,0.0,5.0,0.8,20150402,20150813,20150814,20141231
600030,中信证券,0.0,0.0,0.0,2.8185,20150624,20150813,20150814,20141231
000513,丽珠集团,3.0,0.0,3.0,1.0,20150324,20150813,20150814,20141231
600530,交大昂立,0.0,0.0,0.0,1.5,20150418,20150813,20150814,20141231
000023,深天地A,0.0,0.0,0.0,0.4,20150213,20150812,20150813,20141231
000599,青岛双星,0.0,0.0,0.0,0.1,20150430,20150812,20150813,20141231
600776,东方通信,0.0,0.0,0.0,0.6,20150428,20150812,20150813,20141231
300427,红相电力,0.0,0.0,0.0,1.8,20150701,20150812,20150813,20141231
600757,长江传媒,0.0,0.0,0.0,0.2,20150328,20150812,20150813,20141231
600321,国栋建设,0.0,0.0,0.0,0.1,20150428,20150812,20150813,20141231
000070,特发信息,0.0,0.0,0.0,0.26,20150423,20150812,20150813,20141231
000785,武汉中商,0.0,0.0,0.0,1.0,20150328,20150812,20150813,20141231
600196,复星医药,0.0,0.0,0.0,2.8,20150325,20150811,20150812,20141231
002755,东方新星,0.0,0.0,0.0,0.75,20150610,20150811,20150812,20141231
000715,中兴商业,0.0,0.0,0.0,0.7,20150331,20150811,20150812,20141231
002762,金发拉比,7.5,0.0,7.5,2.5,20150615,20150810,20150811,20141231
600612,老凤祥,0.0,0.0,0.0,9.0,20150428,20150807,20150810,20141231
600705,中航资本,0.0,0.0,0.0,0.7,20150318,20150807,20150810,20141231
600380,健康元,0.0,0.0,0.0,1.0,20150331,20150807,20150810,20141231
603636,南威软件,0.0,0.0,0.0,1.8,20150413,20150807,20150810,20141231
600853,龙建股份,0.0,0.0,0.0,0.1,20150409,20150807,20150810,20141231
600085,同仁堂,0.0,0.0,0.0,2.2,20150324,20150806,20150807,20141231
000601,韶能股份,0.0,0.0,0.0,1.0,20150411,20150806,20150807,20141231
600628,新世界,0.0,0.0,0.0,1.5,20150417,20150806,20150807,20141231
600283,钱江水利,0.0,0.0,0.0,0.4,20150410,20150806,20150807,20141231
000423,东阿阿胶,0.0,0.0,0.0,8.0,20150319,20150806,20150807,20141231
600332,白云山,0.0,0.0,0.0,2.8,20150320,20150806,20150807,20141231
000157,中联重科,0.0,0.0,0.0,0.5,20150328,20150806,20150807,20141231
000419,通程控股,0.0,0.0,0.0,1.0,20150411,20150806,20150807,20141231
603198,迎驾贡酒,0.0,0.0,0.0,4.0,20150707,20150806,20150807,20141231
000009,中国宝安,0.0,0.0,0.0,0.2,20150429,20150805,20150806,20141231
600029,南方航空,0.0,0.0,0.0,0.4,20150331,20150805,20150806,20141231
