code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600609,金杯汽车,3.0,3.0,0.0,0.0,19921218,19921225,19921228,19911231
000004,国农科技,2.0,2.0,0.0,0.0,19920401,19920424,19920427,19911231
000002,万科A,2.0,2.0,0.0,0.0,19920630,19920327,19920330,19911231
000001,平安银行,5.0,5.0,0.0,2.0,19911231,0,19920323,19911231
600602,云赛智联,0.0,0.0,0.0,100.0,19920329,0,19920309,19911231
600651,飞乐音响,0.0,0.0,0.0,0.0,19911231,0,19910826,19911231
600601,方正科技,0.0,0.0,0.0,0.0,19911231,0,19910311,19911231
600653,申华控股,0.0,0.0,0.0,0.0,19911231,0,19910226,19911231
