code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
600016,民生银行,0.0,0.0,0.0,0.75,20140829,20150108,20150109,20140630
000511,*ST烯碳,0.0,0.0,0.0,0.2,20140816,20150105,20150106,20140630
600705,中航资本,10.0,0.0,10.0,2.0,20140428,20141225,20141226,20140630
600153,建发股份,0.0,0.0,0.0,2.0,20140827,20141212,20141215,20140630
000534,万泽股份,0.0,0.0,0.0,1.0,20140822,20141210,20141211,20140630
300228,富瑞特装,0.0,0.0,0.0,0.3,20141104,20141121,20141124,20140630
002519,银河电子,0.0,0.0,0.0,4.0,20141027,20141120,20141121,20140630
601928,凤凰传媒,0.0,0.0,0.0,1.0,20140815,20141112,20141113,20140630
300068,南都电源,0.0,0.0,0.0,1.990753,20140822,20141111,20141112,20140630
600999,招商证券,0.0,0.0,0.0,1.53,20140819,20141104,20141105,20140630
002266,浙富控股,0.0,0.0,0.0,0.1,20140826,20141103,20141104,20140630
600180,瑞茂通,0.0,0.0,0.0,1.7,20140820,20141029,20141030,20140630
600792,云煤能源,10.0,0.0,10.0,0.0,20140821,20141028,20141029,20140630
002296,辉煌科技,7.0,0.0,7.0,0.0,20140708,20141027,20141028,20140630
002004,华邦健康,0.0,0.0,0.0,3.0,20140809,20141024,20141027,20140630
000338,潍柴动力,0.0,0.0,0.0,1.0,20140830,20141023,20141024,20140630
600109,国金证券,10.0,0.0,10.0,0.0,20140701,20141023,20141024,20140630
002201,九鼎新材,3.0,0.0,3.0,0.15,20140825,20141020,20141021,20140630
002612,朗姿股份,0.0,0.0,0.0,4.0,20140822,20141017,20141020,20140630
002543,万和电气,0.0,0.0,0.0,2.5,20140822,20141016,20141017,20140630
300004,南风股份,0.0,0.0,0.0,0.5,20140825,20141016,20141017,20140630
002505,大康农业,12.0,0.0,12.0,0.0,20140702,20141015,20141016,20140630
300342,天银机电,10.0,0.0,10.0,0.0,20140619,20141015,20141016,20140630
300295,三六五网,5.0,0.0,5.0,8.0,20140708,20141015,20141016,20140630
002352,顺丰控股,0.0,0.0,0.0,3.0,20140826,20141013,20141014,20140630
000159,国际实业,0.0,0.0,0.0,0.3,20140819,20141013,20141014,20140630
300304,云意电气,10.0,0.0,10.0,1.0,20140708,20141009,20141010,20140630
601238,广汽集团,0.0,0.0,0.0,0.8,20140827,20141009,20141010,20140630
300195,长荣股份,0.0,0.0,0.0,2.20981,20140805,20141009,20141010,20140630
600255,鑫科材料,15.0,0.0,15.0,0.0,20140823,20141009,20141010,20140630
601099,太平洋,5.0,0.0,5.0,0.0,20140805,20141008,20141009,20140630
300232,洲明科技,10.00532,0.0,10.00532,0.0,20140710,20141008,20141009,20140630
300377,赢时胜,10.0,0.0,10.0,0.0,20140704,20141008,20141009,20140630
600039,四川路桥,10.0,0.0,10.0,0.0,20140830,20141008,20141009,20140630
300308,中际装备,8.0,0.0,8.0,0.0,20140702,20140930,20141008,20140630
002394,联发股份,0.0,0.0,0.0,2.0,20140822,20140929,20140930,20140630
601877,正泰电器,0.0,0.0,0.0,5.0,20140823,20140929,20140930,20140630
600010,包钢股份,10.0,0.5,9.5,0.125,20140807,20140926,20140929,20140630
600248,延长化建,0.0,0.0,0.0,1.2,20140726,20140926,20140929,20140630
600138,中青旅,5.0,0.0,5.0,1.5,20140827,20140926,20140929,20140630
600711,盛屯矿业,15.0,0.0,15.0,0.5,20140730,20140925,20140926,20140630
002345,潮宏基,10.0,0.0,10.0,0.0,20140813,20140925,20140926,20140630
000571,新大洲A,0.0,0.0,0.0,0.3,20140913,20140925,20140926,20140630
300096,易联众,15.0,0.0,15.0,0.0,20140825,20140924,20140925,20140630
002252,上海莱士,10.0,0.0,10.0,0.0,20140816,20140924,20140925,20140630
002311,海大集团,0.0,0.0,0.0,1.0,20140827,20140923,20140924,20140630
000861,海印股份,10.0,0.0,10.0,0.0,20140701,20140923,20140924,20140630
600028,中国石化,0.0,0.0,0.0,0.9,20140823,20140923,20140924,20140630
002568,百润股份,0.0,0.0,0.0,3.0,20140821,20140923,20140924,20140630
000672,上峰水泥,0.0,0.0,0.0,1.1,20140815,20140922,20140923,20140630
300217,东方电热,10.0,0.0,10.0,0.0,20140626,20140919,20140922,20140630
000883,湖北能源,10.0,0.0,10.0,0.0,20140828,20140919,20140922,20140630
300376,易事特,10.0,0.0,10.0,0.0,20140816,20140919,20140922,20140630
002657,中科金财,2.0,0.0,2.0,0.0,20140811,20140919,20140922,20140630
603328,依顿电子,0.0,0.0,0.0,0.6,20140819,20140919,20140922,20140630
300192,科斯伍德,12.0,0.0,12.0,0.0,20140718,20140918,20140919,20140630
601857,中国石油,0.0,0.0,0.0,1.675,20140829,20140918,20140919,20140630
601377,兴业证券,10.0,0.0,10.0,0.0,20140628,20140918,20140919,20140630
300360,炬华科技,10.0,0.0,10.0,0.0,20140718,20140918,20140919,20140630
002437,誉衡药业,15.0,0.0,15.0,0.0,20140626,20140918,20140919,20140630
300319,麦捷科技,15.0,0.0,15.0,0.0,20140820,20140917,20140918,20140630
002203,海亮股份,10.0,0.0,10.0,0.0,20140624,20140917,20140918,20140630
002138,顺络电子,0.0,0.0,0.0,2.0,20140731,20140916,20140917,20140630
002548,金新农,12.0,0.0,12.0,2.0,20140702,20140915,20140916,20140630
002085,万丰奥威,0.0,0.0,0.0,5.0,20140805,20140915,20140916,20140630
300132,青松股份,10.0,0.0,10.0,0.0,20140710,20140915,20140916,20140630
300220,金运激光,8.0,0.0,8.0,0.0,20140702,20140912,20140915,20140630
002605,姚记扑克,10.0,0.0,10.0,0.0,20140815,20140912,20140915,20140630
002583,海能达,15.0,0.0,15.0,0.0,20140710,20140912,20140915,20140630
002697,红旗连锁,10.0,0.0,10.0,0.54,20140714,20140911,20140912,20140630
002034,美欣达,0.0,0.0,0.0,4.0,20140816,20140911,20140912,20140630
601318,中国平安,0.0,0.0,0.0,2.5,20140820,20140911,20140912,20140630
300381,溢多利,10.0,0.0,10.0,0.0,20140715,20140909,20140910,20140630
600882,广泽股份,0.0,0.0,0.0,5.0,20140730,20140902,20140903,20140630
002595,豪迈科技,10.0,0.0,10.0,0.0,20140711,20140902,20140903,20140630
002664,信质电机,5.0,0.0,5.0,0.0,20140805,20140829,20140901,20140630
002574,明牌珠宝,12.0,0.0,12.0,0.0,20140624,20140827,20140828,20140630
000705,浙江震元,10.0,0.0,10.0,0.0,20140717,20140826,20140827,20140630
