code,name,share,bonus_share,conver_share,cash,report_date,reg_date,execute_date,end_date
601558,华锐风电,5.0,0.0,5.0,0.0,20141216,20141230,20141231,20131231
600197,伊力特,0.0,0.0,0.0,2.3,20140429,20140828,20140829,20131231
600185,格力地产,0.0,0.0,0.0,2.0,20140426,20140827,20140828,20131231
000338,潍柴动力,0.0,0.0,0.0,1.5,20140331,20140826,20140827,20131231
600701,工大高新,0.0,0.0,0.0,0.075,20140419,20140826,20140827,20131231
600825,新华传媒,0.0,0.0,0.0,0.2,20140429,20140826,20140827,20131231
600664,哈药股份,0.0,0.0,0.0,0.66,20140430,20140825,20140826,20131231
600628,新世界,0.0,0.0,0.0,1.5,20140416,20140825,20140826,20131231
601918,*ST新集,0.0,0.0,0.0,0.05,20140325,20140825,20140826,20131231
600277,亿利洁能,0.0,0.0,0.0,0.3,20140402,20140822,20140825,20131231
600853,龙建股份,0.0,0.0,0.0,0.1,20140412,20140822,20140825,20131231
000560,昆百大A,0.0,0.0,0.0,1.0,20140410,20140821,20140822,20131231
000506,中润资源,0.0,0.0,0.0,0.25,20140429,20140821,20140822,20131231
601727,上海电气,0.0,0.0,0.0,0.7465,20140329,20140821,20140822,20131231
600363,联创光电,0.0,0.0,0.0,0.34,20140430,20140821,20140822,20131231
600096,云天化,0.0,0.0,0.0,1.0,20140331,20140821,20140822,20131231
600985,雷鸣科化,0.0,0.0,0.0,1.0,20140320,20140821,20140822,20131231
601880,大连港,0.0,0.0,0.0,0.6,20140328,20140821,20140822,20131231
300128,锦富技术,0.0,0.0,0.0,0.500323,20140425,20140821,20140822,20131231
600838,上海九百,0.0,0.0,0.0,0.36,20140428,20140820,20140821,20131231
000993,闽东电力,0.0,0.0,0.0,0.65,20140331,20140820,20140821,20131231
002107,沃华医药,0.0,0.0,0.0,0.6,20140218,20140820,20140821,20131231
600601,方正科技,0.0,0.0,0.0,0.1,20140412,20140820,20140821,20131231
600787,中储股份,10.0,2.0,8.0,0.5,20140308,20140820,20140821,20131231
600210,紫江企业,0.0,0.0,0.0,1.0,20140422,20140820,20140821,20131231
000568,泸州老窖,0.0,0.0,0.0,12.5,20140412,20140819,20140820,20131231
002551,尚荣医疗,3.0,0.0,3.0,1.0,20140426,20140819,20140820,20131231
600858,银座股份,0.0,0.0,0.0,0.7,20140319,20140819,20140820,20131231
600196,复星医药,0.0,0.0,0.0,2.7,20140325,20140818,20140819,20131231
600720,祁连山,0.0,0.0,0.0,1.5,20140313,20140818,20140819,20131231
600578,京能电力,0.0,0.0,0.0,2.0,20140409,20140818,20140819,20131231
600333,长春燃气,0.0,0.0,0.0,0.3,20140409,20140818,20140819,20131231
600622,嘉宝集团,0.0,0.0,0.0,2.0,20140402,20140815,20140818,20131231
600864,哈投股份,0.0,0.0,0.0,2.5,20140315,20140815,20140818,20131231
600582,天地科技,0.0,0.0,0.0,1.0,20140318,20140815,20140818,20131231
000523,广州浪奇,0.0,0.0,0.0,0.2,20140425,20140815,20140818,20131231
000666,经纬纺机,0.0,0.0,0.0,1.0,20140325,20140815,20140818,20131231
000987,越秀金控,0.0,0.0,0.0,5.0,20140328,20140814,20140815,20131231
600009,上海机场,0.0,0.0,0.0,3.0,20140329,20140814,20140815,20131231
600038,中直股份,0.0,0.0,0.0,1.3,20140326,20140814,20140815,20131231
000716,黑芝麻,0.0,0.0,0.0,0.5,20140425,20140814,20140815,20131231
600030,中信证券,0.0,0.0,0.0,1.5,20140328,20140814,20140815,20131231
601999,出版传媒,0.0,0.0,0.0,0.39,20140426,20140814,20140815,20131231
300293,蓝英装备,5.0,0.0,5.0,1.0,20140426,20140814,20140815,20131231
300093,金刚玻璃,0.0,0.0,0.0,0.06,20140418,20140812,20140813,20131231
600260,凯乐科技,0.0,0.0,0.0,0.5,20140425,20140812,20140813,20131231
600662,强生控股,0.0,0.0,0.0,1.0,20140412,20140812,20140813,20131231
000982,中银绒业,8.0,3.0,5.0,1.0,20140430,20140812,20140813,20131231
000401,冀东水泥,0.0,0.0,0.0,1.0,20140415,20140812,20140813,20131231
600647,同达创业,0.0,0.0,0.0,0.73,20140301,20140812,20140813,20131231
600150,中国船舶,0.0,0.0,0.0,0.1,20140419,20140812,20140813,20131231
002594,比亚迪,0.0,0.0,0.0,0.5,20140320,20140812,20140813,20131231
000517,荣安地产,0.0,0.0,0.0,0.36,20140304,20140812,20140813,20131231
600085,同仁堂,0.0,0.0,0.0,2.0,20140325,20140812,20140813,20131231
300006,莱美药业,0.0,0.0,0.0,1.0,20140326,20140812,20140813,20131231
000797,中国武夷,0.0,0.0,0.0,0.5,20140403,20140811,20140812,20131231
000839,中信国安,0.0,0.0,0.0,1.0,20140328,20140811,20140812,20131231
600433,冠豪高新,0.0,0.0,0.0,0.4,20140326,20140808,20140811,20131231
300247,乐金健康,10.0,0.0,10.0,2.0,20140214,20140808,20140811,20131231
600841,上柴股份,0.0,0.0,0.0,0.59,20140315,20140808,20140811,20131231
600004,白云机场,0.0,0.0,0.0,3.7,20140404,20140807,20140808,20131231
601991,大唐发电,0.0,0.0,0.0,1.2,20140326,20140807,20140808,20131231
000883,湖北能源,0.0,0.0,0.0,1.1,20140429,20140807,20140808,20131231
600031,三一重工,0.0,0.0,0.0,1.2,20140430,20140807,20140808,20131231
002283,天润曲轴,0.0,0.0,0.0,0.22,20140327,20140807,20140808,20131231
300102,乾照光电,0.0,0.0,0.0,2.0,20140422,20140807,20140808,20131231
002620,瑞和股份,0.0,0.0,0.0,1.0,20140425,20140807,20140808,20131231
000157,中联重科,0.0,0.0,0.0,1.5,20140329,20140807,20140808,20131231
000023,深天地A,0.0,0.0,0.0,0.4,20140428,20140807,20140808,20131231
600288,大恒科技,0.0,0.0,0.0,0.2547,20140423,20140807,20140808,20131231
000056,皇庭国际,2.0,0.0,2.0,0.0,20140315,20140807,20140808,20131231
600741,华域汽车,0.0,0.0,0.0,4.7,20140322,20140807,20140808,20131231
600895,张江高科,0.0,0.0,0.0,0.8,20140419,20140807,20140808,20131231
603128,华贸物流,0.0,0.0,0.0,0.85,20140419,20140807,20140808,20131231
600802,福建水泥,0.0,0.0,0.0,0.16,20140318,20140807,20140808,20131231
600099,林海股份,0.0,0.0,0.0,0.5,20140306,20140806,20140807,20131231
600639,浦东金桥,0.0,0.0,0.0,1.4,20140320,20140805,20140806,20131231
600748,上实发展,0.0,0.0,0.0,0.5,20140328,20140805,20140806,20131231
601390,中国中铁,0.0,0.0,0.0,0.66,20140329,20140805,20140806,20131231
000050,深天马A,0.0,0.0,0.0,1.0,20140305,20140804,20140805,20131231
600592,龙溪股份,0.0,0.0,0.0,1.0,20140426,20140804,20140805,20131231
000423,东阿阿胶,0.0,0.0,0.0,7.0,20140312,20140804,20140805,20131231
600495,晋西车轴,6.0,0.0,6.0,1.0,20140423,20140801,20140804,20131231
000852,石化机械,0.0,0.0,0.0,0.5,20140324,20140731,20140801,20131231
300317,珈伟股份,0.0,0.0,0.0,0.3,20140422,20140731,20140801,20131231
